filing_date,quarter,symbol,percentage,value,price_before,price_after,price_change_pct,hld_pct_change
2020-11-16,Q3 2020,TWLO,1.3,467371,274.42999267578125,287.8800048828125,4.901072246473237,11.753763016630202
2021-02-16,Q4 2020,TWLO,0.1,25286,435.2900085449219,411.6499938964844,-5.430865442434765,-94.58973706113558
2021-05-17,Q1 2021,TWLO,0.1,25455,299.3999938964844,299.5400085449219,0.0467650805917882,0.6683540298979773
2021-08-16,Q2 2021,TWLO,0.1,29444,364.9400024414063,344.5599975585937,-5.584480941106109,15.67079159300726
2021-11-15,Q3 2021,TWLO,0.0,23833,304.1600036621094,310.75,2.1666215999955853,-19.056514060589592
2022-02-14,Q4 2021,TWLO,0.0,19672,190.8800048828125,199.3699951171875,4.447815390400521,-17.45898544035581
2022-05-16,Q1 2022,TWLO,0.1,20601,110.79000091552734,101.70999908447266,-8.195687116184612,4.722448149654324
2018-05-15,Q1 2018,UAL,0.0,1562,66.63999938964844,69.73999786376953,4.6518584971695445,
2019-08-14,Q2 2019,UBER,1.7,309091,36.45000076293945,33.220001220703125,-8.86145260529166,
2019-11-14,Q3 2019,UBER,1.1,203062,26.709999084472656,26.790000915527344,0.2995201564840001,-34.303489910738264
2020-02-14,Q4 2019,UBER,3.5,642824,40.09000015258789,40.18000030517578,0.2244952662642505,216.56538397139792
2020-05-15,Q1 2020,UBER,1.7,278494,32.790000915527344,33.619998931884766,2.5312534101345068,-56.67647754284221
2020-08-14,Q2 2020,UBER,1.2,310014,30.459999084472656,29.479999542236328,-3.217332802665429,11.318017623359932
2020-11-16,Q3 2020,UBER,1.6,566852,47.61000061035156,48.88999938964844,2.688508218625337,82.84722625429819
2021-02-16,Q4 2020,UBER,3.6,1411751,60.630001068115234,60.810001373291016,0.2968832294321726,149.0510750601568
2021-05-17,Q1 2021,UBER,2.6,1134992,47.41999816894531,49.16999816894531,3.690426123099369,-19.60395282170865
2021-08-16,Q2 2021,UBER,1.9,1039882,42.220001220703125,41.0,-2.8896285775209347,-8.379794747451964
2021-11-15,Q3 2021,UBER,1.8,929309,45.119998931884766,45.7599983215332,1.4184383971608912,-10.633225692915161
2022-02-14,Q4 2021,UBER,1.6,756001,35.290000915527344,37.09000015258789,5.100592775186243,-18.649125317843684
2022-05-16,Q1 2022,UBER,0.2,44404,24.38999938964844,24.200000762939453,-0.7790021790226993,-94.12646279568413
2022-08-15,Q2 2022,UBER,0.1,12676,32.470001220703125,32.380001068115234,-0.27717939391547,-71.45302225024773
2022-11-14,Q3 2022,UBER,2.4,262961,29.149999618530277,31.56999969482422,8.301887162823778,1974.4793310192488
2023-02-14,Q4 2022,UBER,0.2,14838,33.439998626708984,36.22999954223633,8.343304515864817,-94.35733816041162
2023-05-15,Q1 2023,UBER,0.2,19020,38.45000076293945,37.43999862670898,-2.62679354015507,28.184391427416088
2023-08-14,Q2 2023,UBER,1.3,153555,43.709999084472656,44.08000183105469,0.846494519176207,707.3343848580441
2023-11-14,Q3 2023,UBER,1.7,236066,52.2400016784668,53.7599983215332,2.9096412600096557,53.733841294650134
2024-02-14,Q4 2023,UBER,1.3,187585,68.98999786376953,81.38999938964844,17.973622133406145,-20.537053196987287
2024-05-15,Q1 2024,UBER,1.3,231485,65.31999969482422,66.05000305175781,1.1175801597430768,23.40272409840871
2024-08-14,Q2 2024,UBER,1.0,218526,71.05999755859375,72.7300033569336,2.3501348940559863,-5.598202907315808
2024-11-14,Q3 2024,UBER,0.8,195256,71.16000366210938,73.25,2.9370379852910085,-10.648618471028614
2025-02-14,Q4 2024,UBER,0.6,156704,80.29000091552734,81.48999786376953,1.4945783217821824,-19.744335641414345
2025-05-15,Q1 2025,UBER,0.0,11014,90.41000366210938,91.79000091552734,1.5263767254953915,-92.9714621196651
2024-08-14,Q2 2024,UNH,5.5,1195538,567.5989379882812,572.9067993164062,0.9351429280219314,
2024-11-14,Q3 2024,UNH,5.9,1383002,600.9866333007812,587.45654296875,-2.251313021342976,15.680304599268279
2025-02-14,Q4 2024,UNH,0.8,221971,528.9195556640625,498.5991821289063,-5.732511345149414,-83.95005936361625
2025-05-15,Q1 2025,UNH,0.9,229821,308.010009765625,291.9100036621094,-5.22710483200421,3.5364980110014432
2014-05-15,Q1 2014,UTIW,0.7,51933,,,,
2014-08-14,Q2 2014,UTIW,0.7,53034,,,,2.1200392813817803
2014-11-14,Q3 2014,UTIW,0.7,54521,,,,2.8038616736433264
2015-02-17,Q4 2014,UTIW,0.7,61907,,,,13.547073604666092
2015-05-15,Q1 2015,UTIW,0.7,63087,,,,1.906084933852381
2018-08-14,Q2 2018,UXIN,1.2,225191,614.0,526.0,-14.332247557003258,
2018-11-14,Q3 2018,UXIN,0.8,174177,533.0,533.0,0.0,-22.653658449938053
2019-02-14,Q4 2018,UXIN,0.6,92340,379.0,405.0,6.860158311345646,-46.984963571539296
2019-05-15,Q1 2019,UXIN,0.2,28160,251.0,231.0,-7.968127490039841,-69.50400693090751
2014-02-14,Q4 2013,V,0.8,63451,51.75563430786133,52.21993255615234,0.8970970107895903,
2014-05-15,Q1 2014,V,0.8,61408,48.56932830810547,48.55776977539063,-0.0237980081616957,-3.219807410442699
2014-08-14,Q2 2014,V,0.8,59943,49.02594757080078,48.738426208496094,-0.5864677309693276,-2.385682647212095
2014-11-14,Q3 2014,V,0.8,60699,58.29485702514648,58.034645080566406,-0.4463720435369303,1.261198138231312
2015-02-17,Q4 2014,V,0.5,45224,62.75550842285156,62.63682556152344,-0.1891194323985562,-25.494653948170477
2015-05-15,Q1 2015,V,0.6,54819,65.28311157226562,65.28311157226562,0.0,21.216610649212807
2015-08-14,Q2 2015,V,0.6,56278,69.06130981445312,69.50968170166016,0.6492374506241932,2.6614859811379343
2016-11-14,Q3 2016,V,0.7,49603,77.04582214355469,73.93122863769531,-4.042520955978829,-11.86076264259569
2017-02-14,Q4 2016,V,1.1,89099,81.50775146484375,82.70211029052734,1.4653315840748586,79.6242162772413
2017-05-15,Q1 2017,V,1.0,101490,87.60529327392578,88.0020980834961,0.4529461574080646,13.90700232325839
2017-08-14,Q2 2017,V,0.9,107097,94.726318359375,97.13021850585938,2.5377320560104537,5.524682234702927
2017-11-14,Q3 2017,V,0.8,120184,105.60003662109376,104.5099105834961,-1.0323159654850935,12.219763392065142
2018-02-14,Q4 2017,V,0.7,90418,112.38695526123048,116.32109832763672,3.5005335425822235,-24.767023896691743
2018-05-15,Q1 2018,V,0.6,94859,124.81591796875,124.51151275634766,-0.2438833262265133,4.911632639518682
2018-08-14,Q2 2018,V,0.5,105033,133.5916748046875,133.3153839111328,-0.2068174487359544,10.725392424545909
2018-11-14,Q3 2018,V,0.6,119021,133.3249053955078,135.59088134765625,1.6995893943644127,13.31771919301552
2019-02-14,Q4 2018,V,0.1,21506,137.16818237304688,138.76742553710938,1.165899508468479,-81.93091975365692
2019-05-15,Q1 2019,V,0.1,25459,153.41883850097656,158.12416076660156,3.066978157050152,18.380916953408356
2019-08-14,Q2 2019,V,0.2,28289,171.3019256591797,169.30162048339844,-1.1677073495140002,11.115911858281935
2019-11-14,Q3 2019,V,0.1,28038,172.31753540039062,172.95249938964844,0.3684848368927943,-0.8872706705786659
2020-02-14,Q4 2019,V,0.2,30628,199.82362365722656,203.48483276367188,1.8322203548493727,9.23746344247094
2020-05-15,Q1 2020,V,0.2,26263,174.58351135253906,184.6975860595703,5.79325884138494,-14.251665143006399
2020-08-14,Q2 2020,V,0.1,31487,190.9693756103516,192.7574615478516,0.9363207748808684,19.891101549708722
2020-11-16,Q3 2020,V,0.1,32595,203.7442779541016,203.96694946289065,0.1092896993353721,3.5189125670911814
2021-02-16,Q4 2020,V,0.1,35653,203.55648803710935,201.18118286132807,-1.1669022189792446,9.381807025617416
2021-05-17,Q1 2021,V,0.1,34512,220.33819580078125,219.00804138183597,-0.6036876239778106,-3.2002917005581555
2021-08-16,Q2 2021,V,0.1,38113,226.18995666503903,228.01780700683597,0.8081041124667211,10.434051923968468
2021-11-15,Q3 2021,V,0.1,36308,206.5638732910156,209.5733642578125,1.4569299649784264,-4.735916878755275
2022-02-14,Q4 2021,V,0.1,35324,219.19163513183597,222.24505615234372,1.3930372017487294,-2.710146524182
2022-05-16,Q1 2022,V,0.1,36149,194.7258758544922,199.38800048828125,2.3941988260834983,2.3355225908730626
2022-08-15,Q2 2022,V,0.3,32093,206.91812133789065,212.6068420410156,2.7492617206955514,-11.220227392182359
2022-11-14,Q3 2022,V,0.3,28957,201.16896057128903,206.065673828125,2.4341296206581875,-9.77160128376905
2023-02-14,Q4 2022,V,0.4,33864,225.0425720214844,225.08189392089844,0.0174730936732755,16.945816210242782
2023-05-15,Q1 2023,V,0.3,36749,227.94418334960935,227.04769897460935,-0.393291182879195,8.51937160406331
2014-02-14,Q4 2013,VEEV,0.0,2408,32.619998931884766,35.849998474121094,9.901899595340362,
2014-05-15,Q1 2014,VEEV,0.0,2003,18.21999931335449,19.34000015258789,6.147095946444328,-16.818936877076407
2014-08-14,Q2 2014,VEEV,0.0,1909,22.850000381469727,22.06999969482422,-3.4135696876313912,-4.692960559161263
2014-11-14,Q3 2014,VEEV,0.0,2113,28.3799991607666,27.56999969482422,-2.8541208241547498,10.68622315348351
2015-02-17,Q4 2014,VEEV,0.0,1981,30.1200008392334,31.0,2.92164387864273,-6.247042120208235
2015-05-15,Q1 2015,VEEV,0.0,1915,27.51000022888184,27.96999931335449,1.67211588747905,-3.3316506814740077
2015-08-14,Q2 2015,VEEV,0.0,2102,25.15999984741211,25.489999771118164,1.311605428089848,9.765013054830284
2015-11-16,Q3 2015,VEEV,0.0,1756,26.57999992370605,27.459999084472656,3.310756822018467,-16.46051379638439
2016-02-16,Q4 2015,VEEV,0.0,2164,20.81999969482422,22.63999938964844,8.741593282907994,23.234624145785876
2025-02-14,Q4 2024,VEEV,0.3,79474,234.1499938964844,232.8300018310547,-0.5637378175688718,3572.5508317929757
2025-05-15,Q1 2025,VEEV,2.1,560660,240.3000030517578,242.77999877929688,1.0320414881579925,605.4634219996477
2020-11-16,Q3 2020,VERX,0.0,7475,24.989999771118164,26.290000915527344,5.202085459447012,
2021-02-16,Q4 2020,VERX,0.0,11326,38.040000915527344,37.060001373291016,-2.5762342761572,51.518394648829435
2021-05-17,Q1 2021,VERX,0.0,7144,18.600000381469727,19.729999542236328,6.075264180598429,-36.923891930072394
2021-08-16,Q2 2021,VERX,0.0,7131,19.209999084472656,19.170000076293945,-0.2082197297502316,-0.18197088465845557
2021-11-15,Q3 2021,VERX,0.0,6247,21.690000534057617,21.71999931335449,0.1383069550863816,-12.39657832001122
2022-02-14,Q4 2021,VERX,0.0,5158,13.300000190734863,14.170000076293944,6.541352429191297,-17.43236753641748
2014-08-14,Q2 2014,VIAC,0.3,22838,,,,
2014-11-14,Q3 2014,VIAC,1.1,85414,,,,273.9994745599439
2014-02-14,Q4 2013,VNCE,0.0,767,259.20001220703125,258.3999938964844,-0.3086490250270031,
2014-05-15,Q1 2014,VNCE,0.0,659,266.20001220703125,260.3999938964844,-2.1788197011937167,-14.080834419817467
2014-08-14,Q2 2014,VNCE,0.0,916,330.79998779296875,325.70001220703125,-1.541709726159156,38.998482549317146
2014-02-14,Q4 2013,VRA,0.2,19013,24.190000534057617,25.899999618530277,7.069032851260635,
2014-05-15,Q1 2014,VRA,0.3,21346,28.790000915527344,28.0,-2.744011428986345,12.270551727765211
2021-11-15,Q3 2021,VTEX,0.4,232692,16.299999237060547,15.539999961853027,-4.662572458773769,
2022-02-14,Q4 2021,VTEX,0.3,121267,7.579999923706055,8.680000305175781,14.511878529570067,-47.88518728619806
2022-05-16,Q1 2022,VTEX,0.2,41332,4.630000114440918,4.400000095367432,-4.9676028809614685,-65.91653129045825
2022-08-15,Q2 2022,VTEX,0.2,19596,4.349999904632568,4.0,-8.045974995535818,-52.58879318687699
2022-11-14,Q3 2022,VTEX,0.2,23540,3.900000095367432,4.429999828338623,13.589736410538688,20.126556440089804
2017-11-14,Q3 2017,VXX,0.1,11919,,,,
2018-02-14,Q4 2017,VXX,0.1,14545,3070.080078125,2656.0,-13.48759861592576,22.032049668596354
2018-05-15,Q1 2018,VXX,0.2,24647,2225.919921875,2308.159912109375,3.694651789858652,69.45342041938811
2018-08-14,Q2 2018,VXX,0.2,32618,2028.800048828125,2046.719970703125,0.883276885041032,32.34064997768491
2018-11-14,Q3 2018,VXX,0.1,23512,2325.1201171875,2360.320068359375,1.5138981815035597,-27.917100987184995
2019-02-14,Q4 2018,VXX,0.3,41328,2122.8798828125,2085.760009765625,-1.7485620994107631,75.77407281388227
2019-05-15,Q1 2019,VXX,0.1,25795,1961.5999755859373,1798.4000244140625,-8.319736602929277,-37.58468834688347
2019-08-14,Q2 2019,VXX,0.1,22921,1712.6400146484375,1898.8800048828125,10.874438798664029,-11.141694126768753
2019-11-14,Q3 2019,VXX,0.1,20929,1182.719970703125,1113.5999755859375,-5.844155576074003,-8.690720300161425
2020-02-14,Q4 2019,VXX,0.1,13329,876.1599731445312,880.6400146484375,0.5113268856402349,-36.313249558029526
2019-11-14,Q3 2019,W,0.3,57181,83.62999725341797,83.70999908447266,0.0956616449624692,
2017-11-14,Q3 2017,WB,0.6,90035,83.02854919433594,85.00906372070312,2.3853416030811423,
2019-11-14,Q3 2019,WDAY,0.1,22095,166.3800048828125,165.97999572753906,-0.2404190068122539,
2020-02-14,Q4 2019,WDAY,0.3,45717,194.6699981689453,199.3800048828125,2.4194825901110786,106.91106585200272
2020-05-15,Q1 2020,WDAY,1.8,301850,155.22999572753906,150.55999755859375,-3.008437993609258,560.257672200713
2020-08-14,Q2 2020,WDAY,2.2,563954,183.75999450683597,185.2400054931641,0.8054043483730449,86.83253271492464
2020-11-16,Q3 2020,WDAY,2.2,797007,222.0,226.77999877929688,2.153152603286881,41.32482436510778
2021-02-16,Q4 2020,WDAY,2.5,988978,281.3599853515625,271.04998779296875,-3.664343934945579,24.086488575382646
2021-05-17,Q1 2021,WDAY,2.4,1025382,228.7700042724609,225.08999633789065,-1.6086059648744375,3.6809716697439265
2021-08-16,Q2 2021,WDAY,1.8,985387,236.67999267578125,231.3600006103516,-2.2477574066504804,-3.9004975706614653
2021-11-15,Q3 2021,WDAY,2.0,1054223,296.45001220703125,299.8399963378906,1.1435263927369712,6.9856817676709815
2022-02-14,Q4 2021,WDAY,2.5,1152478,232.7700042724609,235.4600067138672,1.1556482330333078,9.320134354875576
2022-05-16,Q1 2022,WDAY,2.7,712736,182.2899932861328,173.33999633789062,-4.909757681648362,-38.15621643102949
2022-08-15,Q2 2022,WDAY,1.6,188759,176.22999572753906,177.7899932861328,0.8852054680893195,-73.51628092309073
2022-11-14,Q3 2022,WDAY,4.4,482904,156.9499969482422,160.74000549316406,2.4147872689489227,155.83098024465062
2023-02-14,Q4 2022,WDAY,5.7,462884,188.25,190.92999267578125,1.4236348875332006,-4.145751536537279
2023-05-15,Q1 2023,WDAY,4.7,520052,182.75999450683597,185.30999755859372,1.3952742002640148,12.350394483283079
2023-08-14,Q2 2023,WDAY,3.8,451733,226.4600067138672,230.88999938964844,1.956192062370888,-13.13695553521571
2023-11-14,Q3 2023,WDAY,4.5,606391,226.3000030517578,231.50999450683597,2.3022498386297108,34.23659551106517
2024-02-14,Q4 2023,WDAY,3.9,546940,296.75,305.0899963378906,2.8104452697188287,-9.804070311069923
2024-05-15,Q1 2024,WDAY,2.8,512834,246.8800048828125,256.57000732421875,3.924984709071859,-6.235784546751011
2024-08-14,Q2 2024,WDAY,1.9,420345,216.38999938964844,231.55999755859372,7.010489491997757,-18.034880682638043
2024-11-14,Q3 2024,WDAY,2.0,459548,276.510009765625,259.4100036621094,-6.184226790925185,9.326386658578079
2025-02-14,Q4 2024,WDAY,1.8,485157,260.1300048828125,265.7200012207031,2.1489240890949493,5.572649647044492
2025-05-15,Q1 2025,WDAY,1.7,439091,271.1700134277344,273.04998779296875,0.6932825431066256,-9.495070667845662
2022-02-14,Q4 2021,WEAV,0.2,112740,9.869999885559082,10.859999656677246,10.03039293411386,
2022-05-16,Q1 2022,WEAV,0.2,44264,4.920000076293945,4.940000057220459,0.4065036710645525,-60.737981195671466
2022-08-15,Q2 2022,WEAV,0.2,21379,5.840000152587891,6.239999771118164,6.8493083575181215,-51.701156696186516
2022-11-14,Q3 2022,WEAV,0.3,35514,4.860000133514404,4.53000020980835,-6.790121700416958,66.11628233313066
2023-02-14,Q4 2022,WEAV,0.3,24049,5.510000228881836,5.429999828338623,-1.451912835209585,-32.2830433068649
2023-05-15,Q1 2023,WEAV,0.2,24537,6.409999847412109,6.659999847412109,3.900156099082152,2.02919040292735
2019-11-14,Q3 2019,WORK,0.2,28501,,,,
2020-02-14,Q4 2019,WORK,0.2,45106,,,,58.26111364513527
2021-11-15,Q3 2021,WRAC/U,0.0,9389,,,,
2022-02-14,Q4 2021,WRAC/U,0.0,9352,,,,-0.3940781765896295
2021-11-15,Q3 2021,WRBY,1.5,802789,58.34000015258789,57.560001373291016,-1.3369879623873728,
2022-02-14,Q4 2021,WRBY,0.3,128889,32.16999816894531,31.920000076293945,-0.7771156570742301,-83.94484727618341
2022-05-16,Q1 2022,WRBY,0.3,70194,17.440000534057617,17.469999313354492,0.1720113439118997,-45.53918488001304
2022-08-15,Q2 2022,WRBY,0.0,2987,17.219999313354492,17.920000076293945,4.065045243042413,-95.74465053993218
2022-11-14,Q3 2022,WRBY,0.0,3563,16.530000686645508,18.799999237060547,13.732598040658026,19.28356210244393
2023-02-14,Q4 2022,WRBY,0.0,1563,14.789999961853027,14.789999961853027,0.0,-56.13247263541958
2014-02-14,Q4 2013,WUBA,0.1,11502,,,,
2014-05-15,Q1 2014,WUBA,0.7,52550,,,,356.87706485828545
2014-08-14,Q2 2014,WUBA,0.9,68240,,,,29.857278782112285
2015-02-17,Q4 2014,WUBA,1.2,101798,,,,49.17643610785463
2015-05-15,Q1 2015,WUBA,1.4,129556,,,,27.26772628145937
2015-08-14,Q2 2015,WUBA,1.6,156947,,,,21.14220877458397
2016-11-14,Q3 2016,WUBA,0.1,9297,,,,-94.07634424359816
2014-08-14,Q2 2014,XHB,9.8,769625,27.75299644470215,27.9909782409668,0.8574994658282294,
2014-11-14,Q3 2014,XHB,9.2,695365,29.5268669128418,29.499343872070312,-0.0932135497231305,-9.648854961832065
2021-05-17,Q1 2021,XM,0.1,54302,,,,
2021-08-16,Q2 2021,XM,0.3,138302,,,,154.69043497477074
2021-11-15,Q3 2021,XM,0.3,169282,,,,22.400254515480622
2022-02-14,Q4 2021,XM,0.6,289416,,,,70.96678914474073
2022-05-16,Q1 2022,XM,0.9,233345,,,,-19.373842496613868
2022-08-15,Q2 2022,XM,0.8,93187,,,,-60.064711050161776
2022-11-14,Q3 2022,XM,0.7,75831,,,,-18.624915492504325
2023-02-14,Q4 2022,XM,0.2,15450,,,,-79.6257467262729
2014-02-14,Q4 2013,XONE,0.5,40206,,,,
2014-05-15,Q1 2014,XONE,0.3,23827,,,,-40.73770084067054
2020-02-14,Q4 2019,XP,0.0,7704,37.23700714111328,36.8588752746582,-1.0154733032708845,
2020-05-15,Q1 2020,XP,0.0,3858,23.46219825744629,24.821672439575195,5.79431717016305,-49.92211838006231
2020-08-14,Q2 2020,XP,0.0,8402,40.65820693969727,39.6318473815918,-2.524360111668788,117.78123379989634
2020-11-16,Q3 2020,XP,0.0,8338,34.72513198852539,36.37271118164063,4.744630470115023,-0.7617233991906724
2021-02-16,Q4 2020,XP,0.0,7934,43.59323120117188,45.24080657958984,3.779429358688324,-4.845286639481894
2021-05-17,Q1 2021,XP,0.0,7534,38.623497009277344,37.93925476074219,-1.7715699030846472,-5.041593143433321
2021-08-16,Q2 2021,XP,0.0,8710,42.68391036987305,40.53216171264648,-5.041123548852027,15.609238120520308
2021-11-15,Q3 2021,XP,0.0,8034,30.403621673583984,29.12517547607422,-4.2049141751442605,-7.761194029850749
2022-02-14,Q4 2021,XP,0.0,5748,30.250566482543945,31.81711769104004,5.178584703199097,-28.454070201643024
2023-05-15,Q1 2023,XP,0.8,86596,13.846837997436523,14.369019508361816,3.771124577480901,1406.5414057063326
2020-11-16,Q3 2020,XPEV,0.0,13046,41.9900016784668,42.90999984741211,2.1909934083596467,
2021-02-16,Q4 2020,XPEV,0.1,27840,46.88999938964844,43.40999984741211,-7.421624200329126,113.39874290970413
2021-05-17,Q1 2021,XPEV,0.1,23732,25.700000762939453,27.31999969482422,6.303497602306986,-14.75574712643678
2021-08-16,Q2 2021,XPEV,0.1,28873,40.150001525878906,37.869998931884766,-5.678711101728234,21.6627338614529
2021-11-15,Q3 2021,XPEV,0.0,23101,48.52999877929688,50.0,3.029056784831889,-19.990995047276005
2022-02-14,Q4 2021,XPEV,0.7,313506,37.27000045776367,40.060001373291016,7.485915967962276,1257.11008181464
2022-05-16,Q1 2022,XPEV,1.4,378658,22.81999969482422,23.950000762939453,4.951801416419514,20.781739424444833
2022-08-15,Q2 2022,XPEV,1.2,138263,24.40999984741211,22.90999984741211,-6.145022570162066,-63.486048096171224
2020-11-16,Q3 2020,YALA,0.0,2450,9.0,9.5600004196167,6.222226884629992,
2021-02-16,Q4 2020,YALA,0.0,5016,39.20000076293945,33.849998474121094,-13.64796475686901,104.73469387755104
2015-02-17,Q4 2014,YDLE,0.1,4270,,,,
2015-05-15,Q1 2015,YDLE,0.1,4711,,,,10.327868852459021
2015-08-14,Q2 2015,YDLE,0.1,5054,,,,7.280832095096579
2015-11-16,Q3 2015,YDLE,0.1,5646,,,,11.713494261970725
2022-02-14,Q4 2021,YMM,0.2,95976,8.47389030456543,9.670434951782228,14.120369797236355,
2022-05-16,Q1 2022,YMM,0.2,52538,6.1592631340026855,6.325994491577148,2.707001697232411,-45.2592314745353
2022-08-15,Q2 2022,YMM,0.1,13884,7.385231018066406,6.953690052032471,-5.843296776746209,-73.57341352925502
2014-02-14,Q4 2013,YNDX,0.3,27228,,,,
2021-02-16,Q4 2020,YQ,0.0,6149,308.20001220703125,350.3999938964844,13.69240104413285,
2021-05-17,Q1 2021,YQ,0.0,3427,94.5999984741211,98.1999969482422,3.805495277154697,-44.26736054643031
2021-08-16,Q2 2021,YQ,0.0,17087,21.600000381469727,21.0,-2.777779494783976,398.5993580391012
2021-11-15,Q3 2021,YQ,0.0,432,17.0,16.479999542236328,-3.0588262221392464,-97.471762158366
2022-02-14,Q4 2021,YQ,0.0,150,6.650000095367432,8.100000381469727,21.8045152677878,-65.27777777777779
2021-02-16,Q4 2020,YSG,0.2,97138,116.1999969482422,113.25,-2.538723774283897,
2021-05-17,Q1 2021,YSG,0.2,70568,47.20000076293945,49.09999847412109,4.025418814555365,-27.3528382301468
2021-08-16,Q2 2021,YSG,0.5,264362,30.950000762939453,28.600000381469727,-7.592892806269957,274.62022446434645
2021-11-15,Q3 2021,YSG,0.2,84158,15.5,16.450000762939453,6.129037180254536,-68.16562138280085
2022-02-14,Q4 2021,YSG,0.0,12285,7.550000190734863,7.599999904632568,0.6622478494644708,-85.4024572827301
2016-05-16,Q1 2016,Z,0.3,23652,27.649999618530277,28.0,1.2658241819112572,
2022-08-15,Q2 2022,Z,0.1,7176,39.630001068115234,38.25,-3.4822130479969378,-69.66007102993404
2025-05-15,Q1 2025,Z,1.3,357540,68.26000213623047,69.80999755859375,2.2707227861930988,4882.441471571907
2015-05-15,Q1 2015,ZG,3.9,359344,29.78484535217285,30.24321746826172,1.5389440860582753,
2015-08-14,Q2 2015,ZG,3.2,310763,23.37387084960937,25.549999237060547,9.310089892481544,-13.51935749588138
